def_name,def_pos,off_name,off_pos,route,ipa,comp_prob,result,epa
Kyle Van Noy,OLB,Aldrick Robinson,WR,FLAT,-11.89846396446228,0.9221627116203308,C,0.031199567107410998
Devin McCourty,FS,Aldrick Robinson,WR,HITCH,0.8189976215362549,0.8676488399505615,C,0.36293966349005297
J.C. Jackson,DB,Aldrick Robinson,WR,OUT,4.587775468826294,0.7342552542686462,C,-1.6598714297671597
Devin McCourty,FS,Aldrick Robinson,WR,CROSS,14.311116933822632,0.656812846660614,I,0.478439516416646
Stephon Gilmore,CB,Stefon Diggs,WR,SLANT,10.635673999786377,0.6792686581611633,C,0.459456021587505
Obi Melifonwu,DB,Kyle Rudolph,TE,OUT,17.880713939666748,0.6571933031082153,C,-1.54904001730519
J.C. Jackson,DB,Adam Thielen,WR,GO,0.49593672156333923,0.031818900257349014,I,0.22641413952494302
Elandon Roberts,MLB,Latavius Murray,RB,ANGLE,27.617084980010986,0.5565304756164551,C,0.38662080548241995
J.C. Jackson,DB,Aldrick Robinson,WR,GO,12.049826979637146,0.2338658571243286,I,1.0194790565376601
Marcus Sherels,CB,Josh Gordon,WR,HITCH,29.851633310317993,0.570675790309906,C,-1.56183509172774
Anthony Barr,OLB,Rob Gronkowski,TE,POST,-24.244821071624756,0.8366170525550842,C,-0.915547480108784
Eric Kendricks,MLB,Josh Gordon,WR,IN,-28.752535581588745,0.8782446980476379,C,-2.7568715018709398
Devin McCourty,FS,Aldrick Robinson,WR,GO,-0.005040905307396315,7.26428916095756e-05,I,0.550906549804876
Holton Hill,DB,Josh Gordon,WR,,21.29158079624176,0.07662913203239441,I,-1.16572484129792
Holton Hill,DB,Julian Edelman,WR,FLAT,-1.497805118560791,0.9193277955055237,C,-0.15757430041355802
Eric Kendricks,MLB,Sony Michel,RB,ANGLE,-0.25624632835388184,0.9126860499382019,C,-0.29558891308943497
Anthony Harris,FS,Josh Gordon,WR,SCREEN,-0.4395902156829834,0.966227650642395,C,-0.856217550768445
Kyle Van Noy,OLB,Stefon Diggs,WR,CROSS,-1.276099681854248,0.8268969058990479,C,0.24173960672048897
Jason McCourty,CB,Adam Thielen,WR,OUT,-1.2057244777679443,0.9161828756332397,C,0.52876633365793
Kyle Van Noy,OLB,Dalvin Cook,RB,OUT,4.19498085975647,0.861835777759552,C,0.213126877740379
Jason McCourty,CB,Aldrick Robinson,WR,CROSS,-6.542980670928955,0.914434015750885,C,-1.07741495642147
Jason McCourty,CB,Adam Thielen,WR,CROSS,5.524468421936035,0.9008167386054993,I,0.40681313966377003
Jason McCourty,CB,Adam Thielen,WR,OUT,7.749813795089722,0.798137366771698,C,0.55026506143977
Jason McCourty,CB,Adam Thielen,WR,OUT,1.033562421798706,0.8136346340179443,C,1.2368986111625
Stephon Gilmore,CB,Laquon Treadwell,WR,SLANT,10.237246751785278,0.6200799942016602,C,2.3860255841395
Eric Kendricks,MLB,Julian Edelman,WR,OUT,17.899978160858154,0.4687095284461975,IN,4.52822809314438
Kyle Van Noy,OLB,Dalvin Cook,RB,ANGLE,1.5252172946929932,0.8282860517501831,C,0.159563079722119
J.C. Jackson,DB,Laquon Treadwell,WR,OUT,1.9359827041625977,0.7949365973472595,C,-0.9437266133464142
J.C. Jackson,DB,Aldrick Robinson,WR,GO,1.2980394065380096,0.11632730811834335,IN,4.15578619179636
Jonathan Jones,CB,Adam Thielen,WR,HITCH,-0.1903533935546875,0.8832301497459412,C,-0.0534428727403515
Jonathan Jones,CB,Adam Thielen,WR,POST,10.586804151535034,0.1908974051475525,IN,2.78225596118544
Bradley McDougald,SS,Jeff Wilson,RB,IN,14.262610673904419,0.7727354764938354,C,-1.9092116856732
Austin Calitro,LB,Kyle Juszczyk,RB,FLAT,-0.0298917293548584,0.9241124987602234,C,0.39109261123777
Tre Flowers,CB,George Kittle,TE,IN,-2.530384063720703,0.8699855804443359,C,-2.80393185357527
Austin Calitro,LB,George Kittle,TE,HITCH,16.028225421905518,0.736726701259613,I,0.5544554844359421
Tedric Thompson,FS,George Kittle,TE,IN,1.090162992477417,0.9071308374404907,C,0.4756802254517701
Bobby Wagner,MLB,Nick Mullens,QB,,-6.648299470543861,0.09950284659862518,I,1.67981235974446
Malcolm Smith,OLB,Jaron Brown,WR,CROSS,-3.544396162033081,0.8959814310073853,C,-3.2113389994687997
Marcell Harris,DB,Jaron Brown,WR,HITCH,11.349380016326904,0.669285774230957,C,-1.8994011606400298
Bradley McDougald,SS,Nick Mullens,QB,,56.967899203300476,0.20128145813941956,I,0.5527709905404721
Malcolm Smith,OLB,Tyler Lockett,WR,CROSS,17.28249490261078,0.4625464379787445,C,-4.3904762833557305
Austin Calitro,LB,Jeff Wilson,RB,SCREEN,-1.233750581741333,0.9659740924835205,C,-2.7972572746976603
Tedric Thompson,FS,Kendrick Bourne,WR,CROSS,52.748891711235046,0.17075559496879578,I,0.459573989946458
Shaquill Griffin,CB,Dante Pettis,WR,SLANT,1.7214298248291016,0.854669988155365,C,0.34644766515911796
Ahkello Witherspoon,CB,Doug Baldwin,WR,GO,1.0368842631578445,0.058675896376371384,I,0.48886824036658005
Ahkello Witherspoon,CB,David Moore,WR,HITCH,3.164324164390564,0.1517866849899292,I,1.53257226259428
Barkevious Mingo,OLB,Jeff Wilson,RB,FLAT,-2.0230889320373535,0.9062159061431885,C,-0.8433950470757892
Bobby Wagner,MLB,Nick Mullens,QB,,7.697512488812208,0.013339360244572163,I,1.4659093143880302
K'Waun Williams,CB,Doug Baldwin,WR,,56.96629285812378,0.11375492811203003,I,-0.65326138525126
K'Waun Williams,CB,Doug Baldwin,WR,OUT,-0.2601146697998047,0.9216635823249817,C,-2.21988381162539
Tre Flowers,CB,Matt Breida,RB,IN,-8.232641220092773,0.8253626823425293,C,-0.7390283230450909
Bradley McDougald,SS,Matt Breida,RB,ANGLE,1.6030669212341309,0.9179254770278931,C,0.0139125372837259
Justin Coleman,CB,George Kittle,TE,SLANT,-3.3384323120117188,0.9475610256195068,C,-0.4602901211158
Justin Coleman,CB,Kendrick Bourne,WR,IN,5.125916004180908,0.8048585653305054,C,0.143010396171256
Justin Coleman,CB,Jeff Wilson,RB,OUT,-8.445966243743896,0.8752565979957581,C,0.30778024814873306
Bobby Wagner,MLB,Jeff Wilson,RB,ANGLE,3.832519054412842,0.8726325631141663,C,-0.95745296913814
Justin Coleman,CB,Matt Breida,RB,FLAT,-1.696789264678955,0.9591392874717712,C,-1.86753352184556
Bradley McDougald,SS,George Kittle,TE,SCREEN,10.372000932693481,0.8050088882446289,I,0.240404669494804
Bradley McDougald,SS,George Kittle,TE,HITCH,-3.4383296966552734,0.8893927335739136,C,-0.11217568342858199
Shaquill Griffin,CB,Dante Pettis,WR,HITCH,-7.021874189376831,0.9406912922859192,C,-2.9432111372913803
Richard Sherman,CB,Doug Baldwin,WR,HITCH,7.34744668006897,0.8254467844963074,C,-2.17263193377828
K'Waun Williams,CB,Malik Turner,WR,SCREEN,-0.027287006378173828,0.8618907928466797,C,0.458847828383371
Malcolm Smith,OLB,Chris Carson,RB,SCREEN,-0.011646747589111328,0.9083550572395325,I,0.916206926418453
Tedric Thompson,FS,Dante Pettis,WR,HITCH,-16.230404376983643,0.8649663329124451,C,-1.97601945978315
Bradley McDougald,SS,George Kittle,TE,CROSS,0.6614446640014648,0.8703482747077942,C,-1.82123455912769
Bobby Wagner,MLB,Dante Pettis,WR,IN,-6.96834921836853,0.8237475752830505,I,0.596108529412555
Fred Warner,LB,Nick Vannett,TE,FLAT,-1.1908888816833496,0.8391082286834717,C,0.0978977611901742
Antone Exum,FS,Tyler Lockett,WR,,22.70972728729248,0.12522870302200317,I,-3.62225055916361
Malcolm Smith,OLB,Tyler Lockett,WR,CROSS,-0.7195174694061279,0.8607767820358276,I,0.40080024513648704
Malcolm Smith,OLB,Chris Carson,RB,FLAT,-1.420760154724121,0.978865385055542,C,0.0146560538528107
Richard Sherman,CB,Jaron Brown,WR,GO,-27.670830488204956,0.711634635925293,C,-2.58939589554686
Tre Flowers,CB,Dante Pettis,WR,POST,-6.160604953765869,0.8272725939750671,C,-5.8849531338310195
Fred Warner,LB,Chris Carson,RB,FLAT,0.055408477783203125,0.9328162670135498,C,-2.06307357585552
Ahkello Witherspoon,CB,Doug Baldwin,WR,SLANT,46.55030071735382,0.3572121560573578,I,0.36241857922441495
Fred Warner,LB,Chris Carson,RB,ANGLE,16.770339012145996,0.6095138192176819,C,-0.0322568596159858
Ahkello Witherspoon,CB,Doug Baldwin,WR,,7.510429620742798,0.8659713268280029,I,-0.331371676017665
Marcell Harris,DB,J.D. McKissic,RB,ANGLE,-3.425109386444092,0.9212051033973694,I,0.410388060575694
Bobby Wagner,MLB,Nick Mullens,QB,,56.66975639760494,0.05997154489159584,I,0.49005224548731297
Bobby Wagner,MLB,Kendrick Bourne,WR,IN,-14.618301391601562,0.877072274684906,C,-1.19508202509829
Bradley McDougald,SS,Kyle Juszczyk,RB,HITCH,-2.2982358932495117,0.9164925813674927,C,0.0314159912969119
Bobby Wagner,MLB,Nick Mullens,QB,,54.70980107784271,0.062399834394454956,I,0.820939911091605
Shaquill Griffin,CB,Trent Taylor,WR,SLANT,-3.510695695877075,0.894612729549408,C,-1.95092707649854
Delano Hill,SS,Kendrick Bourne,WR,HITCH,48.81570190191269,0.2148425132036209,C,-2.0084309163301497
Bradley McDougald,SS,Jeff Wilson,RB,FLAT,-0.2977728843688965,0.9687978029251099,C,-0.0822299720887907
Bobby Wagner,MLB,Jeff Wilson,RB,ANGLE,12.968075275421143,0.7939437627792358,IN,11.935951474971098
Tre Flowers,CB,Dante Pettis,WR,HITCH,18.88279914855957,0.560671865940094,C,-1.39992787889289
Tre Flowers,CB,Dante Pettis,WR,IN,25.08031129837036,0.5506547689437866,I,0.27485096520892
Bradley McDougald,SS,Jeff Wilson,RB,FLAT,-0.031238794326782227,0.9399470090866089,C,0.09982716973829199
Bradley McDougald,SS,Nick Mullens,QB,,34.84507240355015,0.03022443875670433,I,0.22400530818429998
Justin Coleman,CB,George Kittle,TE,FLAT,34.242671728134155,0.4934883117675781,I,0.43802689870162004
Bradley McDougald,SS,Nick Mullens,QB,,43.465456366539,0.33535149693489075,I,-1.44629705133109
Shaquill Griffin,CB,Kendrick Bourne,WR,IN,2.6769638061523438,0.7900352478027344,C,-0.532845367051785
Justin Coleman,CB,Richie James,WR,HITCH,24.518859386444092,0.6279402375221252,I,0.16630347604113502
Bradley McDougald,SS,Jeff Wilson,RB,FLAT,2.21102237701416,0.9149311184883118,C,0.0505779488956581
Bobby Wagner,MLB,Kyle Juszczyk,RB,SLANT,-2.5185108184814453,0.907242476940155,C,-0.81763745276595
Bradley McDougald,SS,George Kittle,TE,OUT,2.1629154682159424,0.8367347121238708,C,-0.402833876393921
Justin Coleman,CB,Kendrick Bourne,WR,OUT,42.53578782081604,0.3746108412742615,I,0.356192077455305
Bobby Wagner,MLB,Nick Mullens,QB,,16.288555413484573,0.03540743142366409,I,0.7098421497951349
Zach Brown,ILB,Zach Ertz,TE,IN,1.618713140487671,0.6932249069213867,C,-0.7233119479295931
Josh Norman,CB,Alshon Jeffery,WR,SLANT,5.955862998962402,0.731511116027832,C,-1.8122209640751001
Zach Brown,ILB,Golden Tate,WR,CROSS,14.058506488800049,0.4378746747970581,C,-1.1852291618417201
D.J. Swearinger,FS,Zach Ertz,TE,SLANT,9.699386358261108,0.7788965106010437,C,-0.008330940456094279
Greg Stroman,DB,Golden Tate,WR,GO,-1.7094075679779053,0.5100164413452148,C,-1.70877327738981
Nigel Bradham,OLB,Chris Thompson,RB,SCREEN,-1.1434614658355713,0.9846360683441162,C,0.9385695385937058
Fabian Moreau,CB,Dallas Goedert,TE,OUT,15.0480717420578,0.08872559666633606,I,0.9198799837766959
Rasul Douglas,CB,Josh Doctson,WR,OUT,-25.167495012283325,0.8101720213890076,C,-2.01385598727975
Rasul Douglas,CB,Josh Doctson,WR,SCREEN,12.757837772369385,0.8523430824279785,C,0.805771495476129
Cre'von LeBlanc,CB,Jamison Crowder,WR,,26.898296177387238,0.1613822728395462,I,-1.8092943556495402
Malcolm Jenkins,SS,Jamison Crowder,WR,HITCH,-2.942746877670288,0.9231109023094177,C,0.316246182773568
Preston Smith,OLB,Zach Ertz,TE,FLAT,11.199313402175903,0.8096466660499573,C,0.516632970071258
Zach Brown,ILB,Zach Ertz,TE,POST,-11.979317665100098,0.8505376577377319,C,-1.25308632781932
Fabian Moreau,CB,Nelson Agholor,WR,GO,-14.113238453865051,0.5281604528427124,I,0.7351965543707779
Fabian Moreau,CB,Jordan Matthews,WR,,1.5756607055664062,0.6190908551216125,C,0.777979650943979
Fabian Moreau,CB,Nelson Agholor,WR,IN,26.065853238105774,0.1593484878540039,I,1.6570589792708101
Ryan Kerrigan,OLB,Zach Ertz,TE,GO,-32.6022207736969,0.684632420539856,I,0.5035682225134329
Josh Norman,CB,Alshon Jeffery,WR,SLANT,12.643969058990479,0.6514195203781128,C,-2.32435447138957
D.J. Swearinger,FS,Nelson Agholor,WR,POST,6.0782551765441895,0.5073246359825134,C,-2.2769314888123597
Ryan Anderson,OLB,Zach Ertz,TE,FLAT,-0.07525086402893066,0.8265995979309082,C,-1.37878620181337
Greg Stroman,DB,Jordan Matthews,WR,SLANT,17.028874158859253,0.5871454477310181,I,0.128302036287213
Greg Stroman,DB,Nelson Agholor,WR,SLANT,-3.560727834701538,0.860602617263794,C,0.33484611550577503
Malcolm Jenkins,SS,Michael Floyd,WR,FLAT,1.6400322318077087,0.17081104218959808,I,0.456388556904065
Malcolm Jenkins,SS,Vernon Davis,TE,CROSS,-5.619227886199951,0.9776195287704468,C,0.0316186809206727
Ryan Kerrigan,OLB,Corey Clement,RB,SCREEN,0.506371259689331,0.6835507750511169,C,-0.498116824559609
Mason Foster,ILB,Golden Tate,WR,CROSS,-3.517782688140869,0.9597649574279785,C,-0.9235089371004529
Rasul Douglas,CB,Josh Doctson,WR,SLANT,-2.54402756690979,0.750639021396637,C,-0.550193106190196
Cre'von LeBlanc,CB,Jamison Crowder,WR,HITCH,-5.565249919891357,0.9385571479797363,C,0.053810141441370994
Malcolm Jenkins,SS,Jordan Reed,TE,HITCH,-4.537111520767212,0.8709693551063538,C,-0.8210665059800001
Cre'von LeBlanc,CB,Jamison Crowder,WR,HITCH,41.89402461051941,0.3812512755393982,C,-0.452439617936912
Cre'von LeBlanc,CB,Jamison Crowder,WR,CROSS,10.5751633644104,0.6377610564231873,C,-0.171656920931095
Rasul Douglas,CB,Josh Doctson,WR,GO,-16.94844961166382,0.39046674966812134,I,0.29487867237392196
Corey Graham,FS,Michael Floyd,WR,GO,-4.694424569606781,0.270831435918808,I,0.6063007472400079
Cre'von LeBlanc,CB,Josh Doctson,WR,POST,9.64745432138443,0.09154452383518219,I,1.62123204442796
Josh Norman,CB,Nelson Agholor,WR,SCREEN,0.11960268020629883,0.9065486192703247,C,0.188604234313389
Mason Foster,ILB,Golden Tate,WR,CROSS,-0.80375075340271,0.792421817779541,C,-0.845926632817286
Preston Smith,OLB,Zach Ertz,TE,CROSS,-1.2466788291931152,0.9225620031356812,C,-0.595516224408469
Mason Foster,ILB,Nelson Agholor,WR,CROSS,0.8107662200927734,0.8305228352546692,C,0.33470638164636196
Greg Stroman,DB,Golden Tate,WR,OUT,16.621750593185425,0.6567026972770691,C,-2.9645763359174
Josh Norman,CB,Alshon Jeffery,WR,SLANT,40.298256278038025,0.3001016080379486,IN,7.3600948258019105
Corey Graham,FS,Jordan Reed,TE,CROSS,-7.202506065368652,0.9364290237426758,C,0.0550755278592368
Cre'von LeBlanc,CB,Jordan Reed,TE,HITCH,-2.3840129375457764,0.9373621940612793,C,0.43733700036044604
Sidney Jones,CB,Vernon Davis,TE,FLAT,-1.3595402240753174,0.9133699536323547,C,1.2903950874499
Fabian Moreau,CB,Nelson Agholor,WR,HITCH,53.31609696149826,0.21957536041736603,I,0.535256929143074
D.J. Swearinger,FS,Corey Clement,RB,SCREEN,0.01683831214904785,0.9291714429855347,C,-1.99536658549492
Fabian Moreau,CB,Zach Ertz,TE,HITCH,20.299965143203735,0.6210171580314636,C,-0.109028379407631
D.J. Swearinger,FS,Zach Ertz,TE,OUT,12.839925289154053,0.6945513486862183,C,-0.5982934766056079
Fabian Moreau,CB,Dallas Goedert,TE,OUT,1.2351751327514648,0.8618529438972473,I,0.29245223951133503
Zach Brown,ILB,Alshon Jeffery,WR,HITCH,4.48039174079895,0.6506890654563904,C,-1.31242492909967
Ryan Kerrigan,OLB,Corey Clement,RB,SCREEN,-0.35130977630615234,0.7455954551696777,C,-1.10609430358855
Danny Johnson,DB,Jordan Matthews,WR,SLANT,45.42713165283203,0.31516778469085693,C,-1.4100799053310298
Nigel Bradham,OLB,Michael Floyd,WR,CROSS,-18.856793642044067,0.9026049375534058,C,-0.0852868598686993
Nate Gerry,LB,Maurice Harris,WR,CROSS,4.676464200019836,0.17065687477588654,IN,5.10197674744158
Josh Norman,CB,Alshon Jeffery,WR,GO,3.910434991121292,0.07263118028640747,I,0.322076768187448
Josh Norman,CB,Nelson Agholor,WR,CROSS,-2.436840534210205,0.9072780013084412,I,1.10208734188311
Cre'von LeBlanc,CB,Jordan Reed,TE,HITCH,0.7154464721679688,0.8558040857315063,I,0.866688903029958
Ha Ha Clinton-Dix,FS,Golden Tate,WR,FLAT,-0.1606762409210205,0.8213886022567749,C,0.40870187206047603
Adonis Alexander,CB,Zach Ertz,TE,FLAT,-0.0784754753112793,0.9468294978141785,C,-1.65435597624011
Greg Stroman,DB,Golden Tate,WR,SCREEN,0.28582215309143066,0.9592806696891785,C,-0.10413530630999401
Zach Brown,ILB,Dallas Goedert,TE,SCREEN,0.8062660694122314,0.9343805909156799,I,0.483838895087458
Ryan Kerrigan,OLB,Carson Wentz,QB,,31.214910000562668,0.040420807898044586,I,1.09073590996023
Cre'von LeBlanc,CB,Chris Thompson,RB,ANGLE,-0.8670151233673096,0.9107107520103455,I,0.444735317146524
Tre Sullivan,DB,Chris Thompson,RB,FLAT,-1.057952642440796,0.9662368297576904,C,0.59446350683697
Rasul Douglas,CB,Chris Thompson,RB,ANGLE,-0.8050978183746338,0.9083759784698486,I,0.40096702317933397
Rasul Douglas,CB,Chris Thompson,RB,SCREEN,-1.638728380203247,0.9738765954971313,C,0.551188422005061
D.J. Hayden,CB,Taywan Taylor,WR,HITCH,-31.837397813796997,0.9135620594024658,C,-1.0368550746410798
Telvin Smith,OLB,Dion Lewis,RB,SCREEN,-0.23704171180725098,0.907085120677948,C,0.628731725480344
Telvin Smith,OLB,Dion Lewis,RB,ANGLE,-3.8794338703155518,0.811714231967926,C,0.270603108431182
Telvin Smith,OLB,Dion Lewis,RB,FLAT,-2.4773240089416504,0.9119641184806824,C,-2.09430767066466
Adoree' Jackson,CB,Donte Moncrief,WR,HITCH,52.678272128105164,0.22140225768089294,C,-0.9191096419742291
Kenny Vaccaro,SS,Blake Bell,TE,CROSS,-4.270780086517334,0.7911490797996521,C,-1.10241403464961
A.J. Bouye,CB,Corey Davis,WR,OUT,-18.838399648666382,0.8457397818565369,C,-2.33902651945732
A.J. Bouye,CB,Taywan Taylor,WR,IN,14.936187863349915,0.3952632248401642,C,-2.24330545995204
D.J. Hayden,CB,Tajae Sharpe,WR,CROSS,-0.12773871421813965,0.8296465873718262,IN,5.1978707528443095
Harold Landry,OLB,Leonard Fournette,RB,SCREEN,-12.688606977462769,0.8583870530128479,C,0.785194801217203
Jayon Brown,ILB,James O'Shaughnessy,TE,GO,-34.37187075614929,0.7245049476623535,I,0.917318167960566
Brian Orakpo,OLB,T.J. Yeldon,RB,FLAT,-13.819533586502075,0.926534116268158,C,1.10354969466674
Logan Ryan,CB,Dede Westbrook,WR,POST,9.172332286834717,0.7710831761360168,C,-2.53653929932504
Malcolm Butler,CB,Donte Moncrief,WR,HITCH,12.434187531471252,0.2744535207748413,C,-0.321176230569208
Jayon Brown,ILB,T.J. Yeldon,RB,FLAT,19.49283480644226,0.3001510500907898,C,-0.86933342477173
Rashaan Evans,LB,James O'Shaughnessy,TE,CROSS,9.73358154296875,0.5980849266052246,C,-0.332546196956437
Derrick Morgan,OLB,Cody Kessler,QB,,7.782941218465567,0.008837522007524967,I,0.832963887717185
Sharif Finch,OLB,Dede Westbrook,WR,SLANT,-21.271473169326782,0.9178427457809448,C,-0.0211406378970249
Sharif Finch,OLB,Donte Moncrief,WR,HITCH,-4.372704029083252,0.7963864803314209,C,-0.0295326519549839
Harold Landry,OLB,Carlos Hyde,RB,SCREEN,0.19389986991882324,0.8630691766738892,C,0.8989616245154691
Jalen Ramsey,CB,Tajae Sharpe,WR,OUT,-0.366055965423584,0.6059074401855469,I,0.261270341326993
Ronnie Harrison,DB,Luke Stocker,TE,OUT,-7.504451274871826,0.8612731695175171,C,-0.035980895846488996
Adoree' Jackson,CB,Keelan Cole,WR,HITCH,24.255385994911194,0.4282229244709015,I,0.24081583216557198
Malcolm Butler,CB,Keelan Cole,WR,OUT,14.17333036661148,0.2140820473432541,I,0.423151799751456
Malcolm Butler,CB,Donte Moncrief,WR,GO,0.5802812054753304,0.024948297068476677,I,0.708234076628438
D.J. Hayden,CB,Tajae Sharpe,WR,OUT,-16.801941394805908,0.8257840275764465,I,0.203975165364654
Ronnie Harrison,DB,Corey Davis,WR,,4.753068834543228,0.10549718886613846,I,-0.912631585374621
D.J. Hayden,CB,Taywan Taylor,WR,SCREEN,1.0251164436340332,0.9747718572616577,C,-0.142294990216493
Jalen Ramsey,CB,Taywan Taylor,WR,IN,30.426597595214844,0.5523911714553833,C,-0.23637948179563395
D.J. Hayden,CB,Corey Davis,WR,HITCH,-13.514316082000732,0.8624257445335388,C,-0.470458492521825
D.J. Hayden,CB,Dion Lewis,RB,FLAT,-0.7583558559417725,0.9289358854293823,C,0.0151188862647884
Telvin Smith,OLB,Dion Lewis,RB,FLAT,-2.012348175048828,0.9403532147407532,C,0.23017913317249303
D.J. Hayden,CB,Tajae Sharpe,WR,GO,-0.5732513964176178,0.04220841825008392,I,0.614278139196156
Wesley Woodyard,ILB,Keelan Cole,WR,IN,-2.7684688568115234,0.8948850035667419,C,-0.7944359288121191
Malcolm Butler,CB,Donte Moncrief,WR,GO,1.2571346014738083,0.06064942851662636,I,0.9089512403320971
Adoree' Jackson,CB,James O'Shaughnessy,TE,FLAT,-1.026374101638794,0.8903741836547852,C,1.27333162277113
Jalen Ramsey,CB,Taywan Taylor,WR,GO,1.2994557619094849,0.2698289453983307,I,0.9196812881559729
Ronnie Harrison,DB,Anthony Firkser,TE,OUT,44.228801131248474,0.3696792423725128,C,-2.07766729433516
A.J. Bouye,CB,Taywan Taylor,WR,SCREEN,0.15976428985595703,0.9513189792633057,C,-0.7160003816222499
Jalen Ramsey,CB,Taywan Taylor,WR,OUT,2.2012650966644287,0.821063756942749,C,-0.43891438180618303
Kenny Vaccaro,SS,Donte Moncrief,WR,HITCH,23.726823925971985,0.3046601712703705,I,0.5535768134169871
Malcolm Butler,CB,Keelan Cole,WR,GO,4.868359863758087,0.1613297313451767,C,-2.80019357069614
Jayon Brown,ILB,Dede Westbrook,WR,HITCH,-2.0282626152038574,0.9432675838470459,C,0.090095833285526
Adoree' Jackson,CB,Keelan Cole,WR,HITCH,1.8337488174438477,0.8912167549133301,C,-0.7604439535251271
Logan Ryan,CB,Dede Westbrook,WR,CROSS,59.576186537742615,0.22155609726905823,I,0.282352395786911
Malcolm Butler,CB,Dede Westbrook,WR,CORNER,-22.39776849746704,0.6907141804695129,C,-1.74820778058804
Kenny Vaccaro,SS,Blake Bell,TE,OUT,30.53617998957634,0.054415263235569,I,0.160782188519523
Malcolm Butler,CB,Donte Moncrief,WR,GO,4.859691858291626,0.11265099048614502,I,0.362892909531234
